WARN  2015-03-09 22:20:05,355 [1    ] EntityFramework.AbpEntityFrameworkModule - No class found derived from AbpDbContext.
DEBUG 2015-03-10 20:02:42,165 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.PcdWebWebApiModule, PcdWeb.WebApi, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:02:42,179 [1    ] Abp.Modules.AbpModuleManager             - 12 modules loaded.
DEBUG 2015-03-10 20:02:43,976 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 0 classes defines auto mapping attributes
WARN  2015-03-10 20:02:45,782 [1    ] EntityFramework.AbpEntityFrameworkModule - No class found derived from AbpDbContext.
DEBUG 2015-03-10 20:02:45,817 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IConsignorPmtAppService' with service name 'pcdWebApi/consignorPmt'.
DEBUG 2015-03-10 20:02:45,821 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IItemSaleTransactionAppService' with service name 'pcdWebApi/itemSaleTransaction'.
DEBUG 2015-03-10 20:02:45,826 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IPcdWebUserAppService' with service name 'pcdWebApi/pcdWebUser'.
DEBUG 2015-03-10 20:02:45,829 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IPersonAppService' with service name 'pcdWebApi/person'.
DEBUG 2015-03-10 20:02:45,833 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IStoreCreditTransactionAppService' with service name 'pcdWebApi/storeCreditTransaction'.
DEBUG 2015-03-10 20:02:45,837 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IVideoAppService' with service name 'pcdWebApi/video'.
DEBUG 2015-03-10 20:02:45,842 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IItemAppService' with service name 'pcdWebApi/item'.
DEBUG 2015-03-10 20:02:45,845 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IBookAppService' with service name 'pcdWebApi/book'.
DEBUG 2015-03-10 20:33:33,471 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2015-03-10 20:33:37,353 [1    ] Abp.Modules.AbpModuleManager             - Found 12 ABP modules in total.
DEBUG 2015-03-10 20:33:37,358 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Startup.Application.AbpApplicationModule, Abp.Application, Version=0.1.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:33:37,360 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AutoMapper.AbpAutoMapperModule, Abp.AutoMapper, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:33:37,360 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpKernelModule, Abp, Version=0.5.2.1, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:33:37,360 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkModule, Abp.EntityFramework, Version=0.5.2.1, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:33:37,361 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.WebApi.AbpWebApiModule, Abp.Web.Api, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:33:37,361 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebModule, Abp.Web, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:33:37,361 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.Mvc.AbpWebMvcModule, Abp.Web.Mvc, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:33:37,361 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: DataModel.Data.ApplicationLayer.Services.PcdApplicationModule, DataModel.Data, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:33:37,361 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: DataModel.Data.DataLayer.PcdWebDataModule, DataModel.Data, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:33:37,361 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.PcdWebCoreModule, PcdWeb.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:33:37,361 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.Web.PcdWebWebModule, PcdWeb.Web, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:33:37,362 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.PcdWebWebApiModule, PcdWeb.WebApi, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:33:37,377 [1    ] Abp.Modules.AbpModuleManager             - 12 modules loaded.
DEBUG 2015-03-10 20:33:39,228 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 0 classes defines auto mapping attributes
WARN  2015-03-10 20:33:40,995 [1    ] EntityFramework.AbpEntityFrameworkModule - No class found derived from AbpDbContext.
DEBUG 2015-03-10 20:33:41,025 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IConsignorPmtAppService' with service name 'pcdWebApi/consignorPmt'.
DEBUG 2015-03-10 20:33:41,027 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IItemSaleTransactionAppService' with service name 'pcdWebApi/itemSaleTransaction'.
DEBUG 2015-03-10 20:33:41,031 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IPcdWebUserAppService' with service name 'pcdWebApi/pcdWebUser'.
DEBUG 2015-03-10 20:33:41,034 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IPersonAppService' with service name 'pcdWebApi/person'.
DEBUG 2015-03-10 20:33:41,044 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IStoreCreditTransactionAppService' with service name 'pcdWebApi/storeCreditTransaction'.
DEBUG 2015-03-10 20:33:41,046 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IVideoAppService' with service name 'pcdWebApi/video'.
DEBUG 2015-03-10 20:33:41,049 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IItemAppService' with service name 'pcdWebApi/item'.
DEBUG 2015-03-10 20:33:41,051 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IBookAppService' with service name 'pcdWebApi/book'.
DEBUG 2015-03-10 20:36:14,206 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2015-03-10 20:36:16,977 [1    ] Abp.Modules.AbpModuleManager             - Found 12 ABP modules in total.
DEBUG 2015-03-10 20:36:16,981 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Startup.Application.AbpApplicationModule, Abp.Application, Version=0.1.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:36:16,984 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AutoMapper.AbpAutoMapperModule, Abp.AutoMapper, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:36:16,984 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpKernelModule, Abp, Version=0.5.2.1, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:36:16,984 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkModule, Abp.EntityFramework, Version=0.5.2.1, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:36:16,984 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.WebApi.AbpWebApiModule, Abp.Web.Api, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:36:16,985 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebModule, Abp.Web, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:36:16,985 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.Mvc.AbpWebMvcModule, Abp.Web.Mvc, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:36:16,985 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: DataModel.Data.ApplicationLayer.Services.PcdApplicationModule, DataModel.Data, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:36:16,985 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: DataModel.Data.DataLayer.PcdWebDataModule, DataModel.Data, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:36:16,985 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.PcdWebCoreModule, PcdWeb.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:36:16,985 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.Web.PcdWebWebModule, PcdWeb.Web, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:36:16,985 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.PcdWebWebApiModule, PcdWeb.WebApi, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:36:17,001 [1    ] Abp.Modules.AbpModuleManager             - 12 modules loaded.
DEBUG 2015-03-10 20:36:18,790 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 0 classes defines auto mapping attributes
WARN  2015-03-10 20:36:20,548 [1    ] EntityFramework.AbpEntityFrameworkModule - No class found derived from AbpDbContext.
DEBUG 2015-03-10 20:36:20,578 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IConsignorPmtAppService' with service name 'pcdWebApi/consignorPmt'.
DEBUG 2015-03-10 20:36:20,580 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IItemSaleTransactionAppService' with service name 'pcdWebApi/itemSaleTransaction'.
DEBUG 2015-03-10 20:36:20,584 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IPcdWebUserAppService' with service name 'pcdWebApi/pcdWebUser'.
DEBUG 2015-03-10 20:36:20,586 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IPersonAppService' with service name 'pcdWebApi/person'.
DEBUG 2015-03-10 20:36:20,588 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IStoreCreditTransactionAppService' with service name 'pcdWebApi/storeCreditTransaction'.
DEBUG 2015-03-10 20:36:20,591 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IVideoAppService' with service name 'pcdWebApi/video'.
DEBUG 2015-03-10 20:36:20,593 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IItemAppService' with service name 'pcdWebApi/item'.
DEBUG 2015-03-10 20:36:20,596 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IBookAppService' with service name 'pcdWebApi/book'.
DEBUG 2015-03-10 20:42:45,305 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2015-03-10 20:42:49,061 [1    ] Abp.Modules.AbpModuleManager             - Found 12 ABP modules in total.
DEBUG 2015-03-10 20:42:49,065 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Startup.Application.AbpApplicationModule, Abp.Application, Version=0.1.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:42:49,067 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AutoMapper.AbpAutoMapperModule, Abp.AutoMapper, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:42:49,067 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpKernelModule, Abp, Version=0.5.2.1, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:42:49,068 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkModule, Abp.EntityFramework, Version=0.5.2.1, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:42:49,068 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.WebApi.AbpWebApiModule, Abp.Web.Api, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:42:49,068 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebModule, Abp.Web, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:42:49,069 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.Mvc.AbpWebMvcModule, Abp.Web.Mvc, Version=0.5.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:42:49,069 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: DataModel.Data.ApplicationLayer.Services.PcdApplicationModule, DataModel.Data, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:42:49,069 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: DataModel.Data.DataLayer.PcdWebDataModule, DataModel.Data, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:42:49,069 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.PcdWebCoreModule, PcdWeb.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:42:49,069 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.Web.PcdWebWebModule, PcdWeb.Web, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:42:49,070 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PcdWeb.PcdWebWebApiModule, PcdWeb.WebApi, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2015-03-10 20:42:49,087 [1    ] Abp.Modules.AbpModuleManager             - 12 modules loaded.
DEBUG 2015-03-10 20:42:52,946 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 0 classes defines auto mapping attributes
WARN  2015-03-10 20:42:55,930 [1    ] EntityFramework.AbpEntityFrameworkModule - No class found derived from AbpDbContext.
DEBUG 2015-03-10 20:42:55,978 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IConsignorPmtAppService' with service name 'pcdWebApi/consignorPmt'.
DEBUG 2015-03-10 20:42:55,980 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IItemSaleTransactionAppService' with service name 'pcdWebApi/itemSaleTransaction'.
DEBUG 2015-03-10 20:42:55,989 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IPcdWebUserAppService' with service name 'pcdWebApi/pcdWebUser'.
DEBUG 2015-03-10 20:42:55,991 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IPersonAppService' with service name 'pcdWebApi/person'.
DEBUG 2015-03-10 20:42:55,993 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IStoreCreditTransactionAppService' with service name 'pcdWebApi/storeCreditTransaction'.
DEBUG 2015-03-10 20:42:55,996 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IVideoAppService' with service name 'pcdWebApi/video'.
DEBUG 2015-03-10 20:42:55,999 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IItemAppService' with service name 'pcdWebApi/item'.
DEBUG 2015-03-10 20:42:56,001 [1    ] Default                                  - Dynamic web api controller is created for type 'DataModel.Data.ApplicationLayer.Services.IBookAppService' with service name 'pcdWebApi/book'.
DEBUG 2015-03-10 20:49:23,196 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2015-03-10 20:49:25,967 [1    ] Abp.Modules.AbpModuleManager             - Found 12 ABP modules in total.
